cement,compressive strength,blast furnace slag,fly ash,water,superplasticizer,coarse aggregate,fine aggregate,age
349.0,15.05,0.0,0.0,192.0,0.0,1047.0,806.9,3
380.0,40.76,95.0,0.0,228.0,0.0,932.0,594.0,180
380.0,32.82,95.0,0.0,228.0,0.0,932.0,594.0,7
332.5,39.78,142.5,0.0,228.0,0.0,932.0,594.0,180
304.0,49.19,76.0,0.0,228.0,0.0,932.0,670.0,90
475.0,41.93,0.0,0.0,228.0,0.0,932.0,594.0,365
304.0,50.95,76.0,0.0,228.0,0.0,932.0,670.0,180
332.5,33.02,142.5,0.0,228.0,0.0,932.0,594.0,28
304.0,54.38,76.0,0.0,228.0,0.0,932.0,670.0,270
310.0,9.87,0.0,0.0,192.0,0.0,971.0,850.6,3
342.0,55.06,38.0,0.0,228.0,0.0,932.0,670.0,270
332.5,30.28,142.5,0.0,228.0,0.0,932.0,594.0,7
485.0,71.99,0.0,0.0,146.0,0.0,1120.0,800.0,28
374.0,34.4,189.2,0.0,170.1,10.1,926.1,756.7,3
313.3,28.8,262.2,0.0,175.5,8.6,1046.9,611.8,3
425.0,33.4,106.3,0.0,153.5,16.5,852.1,887.1,3
425.0,36.3,106.3,0.0,151.4,18.6,936.0,803.7,3
375.0,29.0,93.8,0.0,126.6,23.4,852.1,992.6,3
475.0,37.8,118.8,0.0,181.1,8.9,852.1,781.5,3
469.0,40.2,117.2,0.0,137.8,32.2,852.1,840.5,3
425.0,33.4,106.3,0.0,153.5,16.5,852.1,887.1,3
388.6,28.1,97.1,0.0,157.9,12.1,852.1,925.7,3
531.3,41.3,0.0,0.0,141.8,28.2,852.1,893.7,3
425.0,33.4,106.3,0.0,153.5,16.5,852.1,887.1,3
318.8,25.2,212.5,0.0,155.7,14.3,852.1,880.4,3
401.8,41.1,94.7,0.0,147.4,11.4,946.8,852.1,3
362.6,35.3,189.0,0.0,164.9,11.6,944.7,755.8,3
323.7,28.3,282.8,0.0,183.8,10.3,942.7,659.9,3
379.5,28.6,151.2,0.0,153.9,15.9,1134.3,605.0,3
362.6,35.3,189.0,0.0,164.9,11.6,944.7,755.8,3
286.3,24.4,200.9,0.0,144.7,11.2,1004.6,803.7,3
362.6,35.3,189.0,0.0,164.9,11.6,944.7,755.8,3
439.0,39.3,177.0,0.0,186.0,11.1,884.9,707.9,3
389.9,40.6,189.0,0.0,145.9,22.0,944.7,755.8,3
362.6,35.3,189.0,0.0,164.9,11.6,944.7,755.8,3
337.9,24.1,189.0,0.0,174.9,9.5,944.7,755.8,3
374.0,46.2,189.2,0.0,170.1,10.1,926.1,756.7,7
313.3,42.8,262.2,0.0,175.5,8.6,1046.9,611.8,7
425.0,49.2,106.3,0.0,153.5,16.5,852.1,887.1,7
425.0,46.8,106.3,0.0,151.4,18.6,936.0,803.7,7
375.0,45.7,93.8,0.0,126.6,23.4,852.1,992.6,7
475.0,55.6,118.8,0.0,181.1,8.9,852.1,781.5,7
469.0,54.9,117.2,0.0,137.8,32.2,852.1,840.5,7
425.0,49.2,106.3,0.0,153.5,16.5,852.1,887.1,7
388.6,34.9,97.1,0.0,157.9,12.1,852.1,925.7,7
531.3,46.9,0.0,0.0,141.8,28.2,852.1,893.7,7
425.0,49.2,106.3,0.0,153.5,16.5,852.1,887.1,7
318.8,33.4,212.5,0.0,155.7,14.3,852.1,880.4,7
401.8,54.1,94.7,0.0,147.4,11.4,946.8,852.1,7
362.6,55.9,189.0,0.0,164.9,11.6,944.7,755.8,7
323.7,49.8,282.8,0.0,183.8,10.3,942.7,659.9,7
379.5,47.1,151.2,0.0,153.9,15.9,1134.3,605.0,7
362.6,55.9,189.0,0.0,164.9,11.6,944.7,755.8,7
286.3,38.0,200.9,0.0,144.7,11.2,1004.6,803.7,7
362.6,55.9,189.0,0.0,164.9,11.6,944.7,755.8,7
439.0,56.1,177.0,0.0,186.0,11.1,884.9,707.9,7
389.9,59.09,189.0,0.0,145.9,22.0,944.7,755.8,7
362.6,22.9,189.0,0.0,164.9,11.6,944.7,755.8,7
337.9,35.1,189.0,0.0,174.9,9.5,944.7,755.8,7
374.0,61.09,189.2,0.0,170.1,10.1,926.1,756.7,28
313.3,59.8,262.2,0.0,175.5,8.6,1046.9,611.8,28
425.0,60.29,106.3,0.0,153.5,16.5,852.1,887.1,28
425.0,61.8,106.3,0.0,151.4,18.6,936.0,803.7,28
375.0,56.7,93.8,0.0,126.6,23.4,852.1,992.6,28
475.0,68.3,118.8,0.0,181.1,8.9,852.1,781.5,28
469.0,66.9,117.2,0.0,137.8,32.2,852.1,840.5,28
425.0,60.29,106.3,0.0,153.5,16.5,852.1,887.1,28
388.6,50.7,97.1,0.0,157.9,12.1,852.1,925.7,28
531.3,56.4,0.0,0.0,141.8,28.2,852.1,893.7,28
425.0,60.29,106.3,0.0,153.5,16.5,852.1,887.1,28
318.8,55.5,212.5,0.0,155.7,14.3,852.1,880.4,28
401.8,68.5,94.7,0.0,147.4,11.4,946.8,852.1,28
362.6,71.3,189.0,0.0,164.9,11.6,944.7,755.8,28
323.7,74.7,282.8,0.0,183.8,10.3,942.7,659.9,28
379.5,52.2,151.2,0.0,153.9,15.9,1134.3,605.0,28
362.6,71.3,189.0,0.0,164.9,11.6,944.7,755.8,28
286.3,67.7,200.9,0.0,144.7,11.2,1004.6,803.7,28
362.6,71.3,189.0,0.0,164.9,11.6,944.7,755.8,28
439.0,66.0,177.0,0.0,186.0,11.1,884.9,707.9,28
389.9,74.5,189.0,0.0,145.9,22.0,944.7,755.8,28
362.6,71.3,189.0,0.0,164.9,11.6,944.7,755.8,28
337.9,49.9,189.0,0.0,174.9,9.5,944.7,755.8,28
374.0,63.4,189.2,0.0,170.1,10.1,926.1,756.7,56
313.3,64.9,262.2,0.0,175.5,8.6,1046.9,611.8,56
425.0,64.3,106.3,0.0,153.5,16.5,852.1,887.1,56
425.0,64.9,106.3,0.0,151.4,18.6,936.0,803.7,56
375.0,60.2,93.8,0.0,126.6,23.4,852.1,992.6,56
475.0,72.3,118.8,0.0,181.1,8.9,852.1,781.5,56
469.0,69.3,117.2,0.0,137.8,32.2,852.1,840.5,56
425.0,64.3,106.3,0.0,153.5,16.5,852.1,887.1,56
388.6,55.2,97.1,0.0,157.9,12.1,852.1,925.7,56
531.3,58.8,0.0,0.0,141.8,28.2,852.1,893.7,56
425.0,64.3,106.3,0.0,153.5,16.5,852.1,887.1,56
318.8,66.1,212.5,0.0,155.7,14.3,852.1,880.4,56
401.8,73.7,94.7,0.0,147.4,11.4,946.8,852.1,56
362.6,77.3,189.0,0.0,164.9,11.6,944.7,755.8,56
323.7,80.2,282.8,0.0,183.8,10.3,942.7,659.9,56
379.5,54.9,151.2,0.0,153.9,15.9,1134.3,605.0,56
362.6,77.3,189.0,0.0,164.9,11.6,944.7,755.8,56
286.3,72.99,200.9,0.0,144.7,11.2,1004.6,803.7,56
362.6,77.3,189.0,0.0,164.9,11.6,944.7,755.8,56
439.0,71.7,177.0,0.0,186.0,11.1,884.9,707.9,56
389.9,79.4,189.0,0.0,145.9,22.0,944.7,755.8,56
362.6,77.3,189.0,0.0,164.9,11.6,944.7,755.8,56
337.9,59.89,189.0,0.0,174.9,9.5,944.7,755.8,56
374.0,64.9,189.2,0.0,170.1,10.1,926.1,756.7,91
313.3,66.6,262.2,0.0,175.5,8.6,1046.9,611.8,91
425.0,65.2,106.3,0.0,153.5,16.5,852.1,887.1,91
425.0,66.7,106.3,0.0,151.4,18.6,936.0,803.7,91
375.0,62.5,93.8,0.0,126.6,23.4,852.1,992.6,91
475.0,74.19,118.8,0.0,181.1,8.9,852.1,781.5,91
469.0,70.7,117.2,0.0,137.8,32.2,852.1,840.5,91
425.0,65.2,106.3,0.0,153.5,16.5,852.1,887.1,91
388.6,57.6,97.1,0.0,157.9,12.1,852.1,925.7,91
531.3,59.2,0.0,0.0,141.8,28.2,852.1,893.7,91
425.0,65.2,106.3,0.0,153.5,16.5,852.1,887.1,91
318.8,68.1,212.5,0.0,155.7,14.3,852.1,880.4,91
401.8,75.5,94.7,0.0,147.4,11.4,946.8,852.1,91
362.6,79.3,189.0,0.0,164.9,11.6,944.7,755.8,91
379.5,56.5,151.2,0.0,153.9,15.9,1134.3,605.0,91
362.6,79.3,189.0,0.0,164.9,11.6,944.7,755.8,91
286.3,76.8,200.9,0.0,144.7,11.2,1004.6,803.7,91
362.6,79.3,189.0,0.0,164.9,11.6,944.7,755.8,91
439.0,73.3,177.0,0.0,186.0,11.1,884.9,707.9,91
389.9,82.6,189.0,0.0,145.9,22.0,944.7,755.8,91
362.6,79.3,189.0,0.0,164.9,11.6,944.7,755.8,91
337.9,67.8,189.0,0.0,174.9,9.5,944.7,755.8,91
290.4,22.5,0.0,96.2,168.1,9.4,961.2,865.0,3
290.4,34.67,0.0,96.2,168.1,9.4,961.2,865.0,14
290.4,34.74,0.0,96.2,168.1,9.4,961.2,865.0,28
290.4,45.08,0.0,96.2,168.1,9.4,961.2,865.0,56
290.4,48.97,0.0,96.2,168.1,9.4,961.2,865.0,100
277.1,23.14,0.0,97.4,160.6,11.8,973.9,875.6,3
277.1,41.89,0.0,97.4,160.6,11.8,973.9,875.6,14
277.1,48.28,0.0,97.4,160.6,11.8,973.9,875.6,28
277.1,51.04,0.0,97.4,160.6,11.8,973.9,875.6,56
277.1,55.64,0.0,97.4,160.6,11.8,973.9,875.6,100
295.7,22.95,0.0,95.6,171.5,8.9,955.1,859.2,3
295.7,35.23,0.0,95.6,171.5,8.9,955.1,859.2,14
295.7,39.94,0.0,95.6,171.5,8.9,955.1,859.2,28
295.7,48.72,0.0,95.6,171.5,8.9,955.1,859.2,56
295.7,52.04,0.0,95.6,171.5,8.9,955.1,859.2,100
275.1,23.8,0.0,121.4,159.5,9.9,1053.6,777.5,3
275.1,38.77,0.0,121.4,159.5,9.9,1053.6,777.5,14
275.1,51.33,0.0,121.4,159.5,9.9,1053.6,777.5,28
275.1,56.85,0.0,121.4,159.5,9.9,1053.6,777.5,56
275.1,58.61,0.0,121.4,159.5,9.9,1053.6,777.5,100
297.2,21.91,0.0,117.5,174.8,9.5,1022.8,753.5,3
297.2,36.99,0.0,117.5,174.8,9.5,1022.8,753.5,14
297.2,47.4,0.0,117.5,174.8,9.5,1022.8,753.5,28
297.2,51.96,0.0,117.5,174.8,9.5,1022.8,753.5,56
297.2,56.74,0.0,117.5,174.8,9.5,1022.8,753.5,100
277.2,30.45,97.8,24.5,160.7,11.2,1061.7,782.5,3
277.2,47.71,97.8,24.5,160.7,11.2,1061.7,782.5,14
277.2,63.14,97.8,24.5,160.7,11.2,1061.7,782.5,28
277.2,66.82,97.8,24.5,160.7,11.2,1061.7,782.5,56
277.2,66.95,97.8,24.5,160.7,11.2,1061.7,782.5,100
376.0,16.28,0.0,0.0,214.6,0.0,1003.5,762.4,3
376.0,25.62,0.0,0.0,214.6,0.0,1003.5,762.4,14
376.0,31.97,0.0,0.0,214.6,0.0,1003.5,762.4,28
376.0,36.3,0.0,0.0,214.6,0.0,1003.5,762.4,56
376.0,43.06,0.0,0.0,214.6,0.0,1003.5,762.4,100
500.0,67.57,0.0,0.0,140.0,4.0,966.0,853.0,28
475.0,57.23,0.0,59.0,142.0,1.9,1098.0,641.0,28
315.0,81.75,137.0,0.0,145.0,5.9,1130.0,745.0,28
505.0,64.02,0.0,60.0,195.0,0.0,1030.0,630.0,28
451.0,78.8,0.0,0.0,165.0,11.3,1030.0,745.0,28
516.0,41.37,0.0,0.0,162.0,8.2,801.0,802.0,28
520.0,60.28,0.0,0.0,170.0,5.2,855.0,855.0,28
528.0,56.83,0.0,0.0,185.0,6.9,920.0,720.0,28
520.0,51.02,0.0,0.0,175.0,5.2,870.0,805.0,28
385.0,55.55,0.0,136.0,158.0,20.0,903.0,768.0,28
500.1,44.13,0.0,0.0,200.0,3.0,1124.4,613.2,28
450.1,39.38,50.0,0.0,200.0,3.0,1124.4,613.2,28
397.0,55.65,17.2,158.0,167.0,20.8,967.0,633.0,28
333.0,47.28,17.5,163.0,167.0,17.9,996.0,652.0,28
334.0,44.33,17.6,158.0,189.0,15.3,967.0,633.0,28
405.0,52.3,0.0,0.0,175.0,0.0,1120.0,695.0,28
516.0,41.37,0.0,0.0,162.0,8.3,801.0,802.0,28
475.0,58.52,0.0,0.0,162.0,9.5,1044.0,662.0,28
285.0,53.58,190.0,0.0,163.0,7.6,1031.0,685.0,28
356.0,59.0,119.0,0.0,160.0,9.0,1061.0,657.0,28
275.0,76.24,180.0,120.0,162.0,10.4,830.0,765.0,28
500.0,69.84,0.0,0.0,151.0,9.0,1033.0,655.0,28
446.0,57.03,24.0,79.0,162.0,11.6,967.0,712.0,28
446.0,44.42,24.0,79.0,162.0,11.6,967.0,712.0,28
446.0,51.02,24.0,79.0,162.0,11.6,967.0,712.0,28
446.0,53.39,24.0,79.0,162.0,10.3,967.0,712.0,28
446.0,35.36,24.0,79.0,162.0,11.6,967.0,712.0,3
446.0,25.02,24.0,79.0,162.0,11.6,967.0,712.0,3
446.0,23.35,24.0,79.0,162.0,11.6,967.0,712.0,3
446.0,52.01,24.0,79.0,162.0,11.6,967.0,712.0,7
446.0,38.02,24.0,79.0,162.0,11.6,967.0,712.0,7
446.0,39.3,24.0,79.0,162.0,11.6,967.0,712.0,7
446.0,61.07,24.0,79.0,162.0,11.6,967.0,712.0,56
446.0,56.14,24.0,79.0,162.0,11.6,967.0,712.0,56
446.0,55.25,24.0,79.0,162.0,11.6,967.0,712.0,56
446.0,54.77,24.0,79.0,162.0,10.3,967.0,712.0,56
387.0,50.24,20.0,94.0,157.0,14.3,938.0,845.0,28
387.0,46.68,20.0,94.0,157.0,13.9,938.0,845.0,28
387.0,46.68,20.0,94.0,157.0,11.6,938.0,845.0,28
387.0,22.75,20.0,94.0,157.0,14.3,938.0,845.0,3
387.0,25.51,20.0,94.0,157.0,13.9,938.0,845.0,3
387.0,34.77,20.0,94.0,157.0,11.6,938.0,845.0,3
387.0,36.84,20.0,94.0,157.0,14.3,938.0,845.0,7
387.0,45.9,20.0,94.0,157.0,13.9,938.0,845.0,7
387.0,41.67,20.0,94.0,157.0,11.6,938.0,845.0,7
387.0,56.34,20.0,94.0,157.0,14.3,938.0,845.0,56
387.0,47.97,20.0,94.0,157.0,13.9,938.0,845.0,56
387.0,61.46,20.0,94.0,157.0,11.6,938.0,845.0,56
355.0,44.03,19.0,97.0,145.0,13.1,967.0,871.0,28
355.0,55.45,19.0,97.0,145.0,12.3,967.0,871.0,28
491.0,55.55,26.0,123.0,210.0,3.9,882.0,699.0,28
491.0,57.92,26.0,123.0,201.0,3.9,822.0,699.0,28
491.0,25.61,26.0,123.0,210.0,3.9,882.0,699.0,3
491.0,33.49,26.0,123.0,210.0,3.9,882.0,699.0,7
491.0,59.59,26.0,123.0,210.0,3.9,882.0,699.0,56
491.0,29.55,26.0,123.0,201.0,3.9,822.0,699.0,3
491.0,37.92,26.0,123.0,201.0,3.9,822.0,699.0,7
491.0,61.86,26.0,123.0,201.0,3.9,822.0,699.0,56
424.0,62.05,22.0,132.0,178.0,8.5,822.0,750.0,28
424.0,32.01,22.0,132.0,178.0,8.5,882.0,750.0,3
424.0,72.1,22.0,132.0,168.0,8.9,822.0,750.0,28
424.0,39.0,22.0,132.0,178.0,8.5,822.0,750.0,7
424.0,65.7,22.0,132.0,178.0,8.5,822.0,750.0,56
424.0,32.11,22.0,132.0,168.0,8.9,822.0,750.0,3
424.0,40.29,22.0,132.0,168.0,8.9,822.0,750.0,7
424.0,74.36,22.0,132.0,168.0,8.9,822.0,750.0,56
284.0,43.73,15.0,141.0,179.0,5.5,842.0,801.0,28
284.0,13.4,15.0,141.0,179.0,5.5,842.0,801.0,3
284.0,24.13,15.0,141.0,179.0,5.5,842.0,801.0,7
284.0,44.52,15.0,141.0,179.0,5.5,842.0,801.0,56
359.0,62.94,19.0,141.0,154.0,10.9,942.0,801.0,28
359.0,59.49,19.0,141.0,154.0,10.9,942.0,801.0,28
359.0,25.12,19.0,141.0,154.0,10.9,942.0,801.0,3
359.0,23.64,19.0,141.0,154.0,10.9,942.0,801.0,3
359.0,35.75,19.0,141.0,154.0,10.9,942.0,801.0,7
359.0,38.61,19.0,141.0,154.0,10.9,942.0,801.0,7
359.0,68.75,19.0,141.0,154.0,10.9,942.0,801.0,56
359.0,66.78,19.0,141.0,154.0,10.9,942.0,801.0,56
436.0,23.85,0.0,0.0,218.0,0.0,838.4,719.7,28
289.0,32.07,0.0,0.0,192.0,0.0,913.2,895.3,90
289.0,11.65,0.0,0.0,192.0,0.0,913.2,895.3,3
393.0,19.2,0.0,0.0,192.0,0.0,940.6,785.6,3
393.0,48.85,0.0,0.0,192.0,0.0,940.6,785.6,90
393.0,39.6,0.0,0.0,192.0,0.0,940.6,785.6,28
480.0,43.94,0.0,0.0,192.0,0.0,936.2,712.2,28
480.0,34.57,0.0,0.0,192.0,0.0,936.2,712.2,7
480.0,54.32,0.0,0.0,192.0,0.0,936.2,712.2,90
480.0,24.4,0.0,0.0,192.0,0.0,936.2,712.2,3
333.0,15.62,0.0,0.0,192.0,0.0,931.2,842.6,3
289.0,14.6,0.0,0.0,192.0,0.0,913.2,895.3,7
333.0,31.97,0.0,0.0,192.0,0.0,931.2,842.6,28
333.0,23.4,0.0,0.0,192.0,0.0,931.2,842.6,7
289.0,25.57,0.0,0.0,192.0,0.0,913.2,895.3,28
333.0,41.68,0.0,0.0,192.0,0.0,931.2,842.6,90
393.0,27.74,0.0,0.0,192.0,0.0,940.6,785.6,7
397.0,33.08,0.0,0.0,185.7,0.0,1040.6,734.3,28
382.5,24.07,0.0,0.0,185.7,0.0,1047.8,739.3,7
295.8,14.84,0.0,0.0,185.7,0.0,1091.4,769.3,7
397.0,25.45,0.0,0.0,185.7,0.0,1040.6,734.3,7
381.4,22.49,0.0,0.0,185.7,0.0,1104.6,784.3,28
295.8,25.22,0.0,0.0,185.7,0.0,1091.4,769.3,28
316.1,38.7,210.7,0.0,185.7,0.0,977.0,689.3,28
339.2,21.18,0.0,0.0,185.7,0.0,1069.2,754.3,7
290.2,21.86,193.5,0.0,185.7,0.0,998.2,704.3,7
290.2,33.04,193.5,0.0,185.7,0.0,998.2,704.3,28
381.4,14.54,0.0,0.0,185.7,0.0,1104.6,784.3,7
339.2,31.9,0.0,0.0,185.7,0.0,1069.2,754.3,28
382.5,37.44,0.0,0.0,185.7,0.0,1047.8,739.3,28
316.1,24.44,210.7,0.0,185.7,0.0,977.0,689.3,7
339.0,13.22,0.0,0.0,197.0,0.0,968.0,781.0,3
339.0,20.97,0.0,0.0,197.0,0.0,968.0,781.0,7
339.0,27.04,0.0,0.0,197.0,0.0,968.0,781.0,14
339.0,32.04,0.0,0.0,197.0,0.0,968.0,781.0,28
339.0,35.17,0.0,0.0,197.0,0.0,968.0,781.0,90
339.0,36.45,0.0,0.0,197.0,0.0,968.0,781.0,180
339.0,38.89,0.0,0.0,197.0,0.0,968.0,781.0,365
277.0,21.26,0.0,0.0,191.0,0.0,968.0,856.0,14
277.0,25.97,0.0,0.0,191.0,0.0,968.0,856.0,28
277.0,11.36,0.0,0.0,191.0,0.0,968.0,856.0,3
277.0,31.25,0.0,0.0,191.0,0.0,968.0,856.0,90
277.0,32.33,0.0,0.0,191.0,0.0,968.0,856.0,180
277.0,33.7,0.0,0.0,191.0,0.0,968.0,856.0,360
307.0,34.49,0.0,0.0,193.0,0.0,968.0,812.0,180
307.0,36.15,0.0,0.0,193.0,0.0,968.0,812.0,365
307.0,12.54,0.0,0.0,193.0,0.0,968.0,812.0,3
307.0,27.53,0.0,0.0,193.0,0.0,968.0,812.0,28
307.0,32.92,0.0,0.0,193.0,0.0,968.0,812.0,90
325.0,17.54,0.0,0.0,184.0,0.0,1063.0,783.0,7
325.0,30.57,0.0,0.0,184.0,0.0,1063.0,783.0,28
275.0,14.2,0.0,0.0,183.0,0.0,1088.0,808.0,7
275.0,24.5,0.0,0.0,183.0,0.0,1088.0,808.0,28
300.0,15.58,0.0,0.0,184.0,0.0,1075.0,795.0,7
300.0,26.85,0.0,0.0,184.0,0.0,1075.0,795.0,28
375.0,26.06,0.0,0.0,186.0,0.0,1038.0,758.0,7
375.0,38.21,0.0,0.0,186.0,0.0,1038.0,758.0,28
400.0,43.7,0.0,0.0,187.0,0.0,1025.0,745.0,28
400.0,30.14,0.0,0.0,187.0,0.0,1025.0,745.0,7
350.0,20.28,0.0,0.0,186.0,0.0,1050.0,770.0,7
350.0,34.29,0.0,0.0,186.0,0.0,1050.0,770.0,28
305.3,25.89,203.5,0.0,203.5,0.0,965.4,631.0,7
288.0,16.11,192.0,0.0,192.0,0.0,932.0,717.8,3
305.3,43.38,203.5,0.0,203.5,0.0,965.4,631.0,28
288.0,38.8,192.0,0.0,192.0,0.0,932.0,717.8,28
305.3,14.14,203.5,0.0,203.5,0.0,965.4,631.0,3
288.0,23.52,192.0,0.0,192.0,0.0,932.0,717.8,7
288.0,50.53,192.0,0.0,192.0,0.0,932.0,717.8,90
305.3,54.6,203.5,0.0,203.5,0.0,965.4,631.0,90
310.0,11.85,0.0,0.0,192.0,0.0,1012.0,830.0,3
310.0,17.24,0.0,0.0,192.0,0.0,1012.0,830.0,7
310.0,27.83,0.0,0.0,192.0,0.0,1012.0,830.0,28
310.0,35.76,0.0,0.0,192.0,0.0,1012.0,830.0,90
310.0,38.7,0.0,0.0,192.0,0.0,1012.0,830.0,120
331.0,14.31,0.0,0.0,192.0,0.0,1025.0,821.0,3
331.0,17.44,0.0,0.0,192.0,0.0,1025.0,821.0,7
331.0,31.74,0.0,0.0,192.0,0.0,1025.0,821.0,28
331.0,37.91,0.0,0.0,192.0,0.0,1025.0,821.0,90
331.0,39.38,0.0,0.0,192.0,0.0,1025.0,821.0,120
349.0,15.87,0.0,0.0,192.0,0.0,1056.0,809.0,3
349.0,9.01,0.0,0.0,192.0,0.0,1056.0,809.0,7
349.0,33.61,0.0,0.0,192.0,0.0,1056.0,809.0,28
349.0,40.66,0.0,0.0,192.0,0.0,1056.0,809.0,90
349.0,40.86,0.0,0.0,192.0,0.0,1056.0,809.0,120
296.0,18.91,0.0,0.0,186.0,0.0,1090.0,769.0,7
296.0,25.18,0.0,0.0,186.0,0.0,1090.0,769.0,28
297.0,30.96,0.0,0.0,186.0,0.0,1040.0,734.0,7
480.0,43.89,0.0,0.0,192.0,0.0,936.0,721.0,28
480.0,54.28,0.0,0.0,192.0,0.0,936.0,721.0,90
397.0,36.94,0.0,0.0,186.0,0.0,1040.0,734.0,28
281.0,14.5,0.0,0.0,186.0,0.0,1104.0,774.0,7
281.0,22.44,0.0,0.0,185.0,0.0,1104.0,774.0,28
500.0,12.64,0.0,0.0,200.0,0.0,1125.0,613.0,1
500.0,26.06,0.0,0.0,200.0,0.0,1125.0,613.0,3
500.0,33.21,0.0,0.0,200.0,0.0,1125.0,613.0,7
500.0,36.94,0.0,0.0,200.0,0.0,1125.0,613.0,14
500.0,44.09,0.0,0.0,200.0,0.0,1125.0,613.0,28
540.0,52.61,0.0,0.0,173.0,0.0,1125.0,613.0,7
540.0,59.76,0.0,0.0,173.0,0.0,1125.0,613.0,14
540.0,67.31,0.0,0.0,173.0,0.0,1125.0,613.0,28
540.0,69.66,0.0,0.0,173.0,0.0,1125.0,613.0,90
540.0,71.62,0.0,0.0,173.0,0.0,1125.0,613.0,180
540.0,74.17,0.0,0.0,173.0,0.0,1125.0,613.0,270
350.0,18.13,0.0,0.0,203.0,0.0,974.0,775.0,7
350.0,22.53,0.0,0.0,203.0,0.0,974.0,775.0,14
350.0,27.34,0.0,0.0,203.0,0.0,974.0,775.0,28
350.0,29.98,0.0,0.0,203.0,0.0,974.0,775.0,56
350.0,31.35,0.0,0.0,203.0,0.0,974.0,775.0,90
350.0,32.72,0.0,0.0,203.0,0.0,974.0,775.0,180
385.0,6.27,0.0,0.0,186.0,0.0,966.0,763.0,1
385.0,14.7,0.0,0.0,186.0,0.0,966.0,763.0,3
385.0,23.22,0.0,0.0,186.0,0.0,966.0,763.0,7
385.0,27.92,0.0,0.0,186.0,0.0,966.0,763.0,14
385.0,31.35,0.0,0.0,186.0,0.0,966.0,763.0,28
331.0,39.0,0.0,0.0,192.0,0.0,978.0,825.0,180
331.0,41.24,0.0,0.0,192.0,0.0,978.0,825.0,360
349.0,14.99,0.0,0.0,192.0,0.0,1047.0,806.0,3
331.0,13.52,0.0,0.0,192.0,0.0,978.0,825.0,3
382.0,24.0,0.0,0.0,186.0,0.0,1047.0,739.0,7
382.0,37.42,0.0,0.0,186.0,0.0,1047.0,739.0,28
382.0,11.47,0.0,0.0,186.0,0.0,1111.0,784.0,7
281.0,22.44,0.0,0.0,186.0,0.0,1104.0,774.0,28
339.0,21.16,0.0,0.0,185.0,0.0,1069.0,754.0,7
339.0,31.84,0.0,0.0,185.0,0.0,1069.0,754.0,28
295.0,14.8,0.0,0.0,185.0,0.0,1069.0,769.0,7
295.0,25.18,0.0,0.0,185.0,0.0,1069.0,769.0,28
296.0,14.2,0.0,0.0,192.0,0.0,1085.0,765.0,7
296.0,21.65,0.0,0.0,192.0,0.0,1085.0,765.0,28
296.0,29.39,0.0,0.0,192.0,0.0,1085.0,765.0,90
331.0,13.52,0.0,0.0,192.0,0.0,879.0,825.0,3
331.0,16.26,0.0,0.0,192.0,0.0,978.0,825.0,7
331.0,31.45,0.0,0.0,192.0,0.0,978.0,825.0,28
331.0,37.23,0.0,0.0,192.0,0.0,978.0,825.0,90
349.0,18.13,0.0,0.0,192.0,0.0,1047.0,806.0,7
349.0,32.72,0.0,0.0,192.0,0.0,1047.0,806.0,28
349.0,39.49,0.0,0.0,192.0,0.0,1047.0,806.0,90
