cement,compressive strength,blast furnace slag,fly ash,water,superplasticizer,coarse aggregate,fine aggregate,age
250.0,13.82,0.0,95.7,187.4,5.5,956.9,861.2,3
250.0,24.92,0.0,95.7,187.4,5.5,956.9,861.2,14
250.0,29.22,0.0,95.7,187.4,5.5,956.9,861.2,28
250.0,38.33,0.0,95.7,187.4,5.5,956.9,861.2,56
250.0,42.35,0.0,95.7,187.4,5.5,956.9,861.2,100
212.5,13.54,0.0,100.4,159.3,8.7,1007.8,903.6,3
212.5,26.31,0.0,100.4,159.3,8.7,1007.8,903.6,14
212.5,31.64,0.0,100.4,159.3,8.7,1007.8,903.6,28
212.5,42.55,0.0,100.4,159.3,8.7,1007.8,903.6,56
212.5,42.92,0.0,100.4,159.3,8.7,1007.8,903.6,100
212.6,13.33,0.0,100.4,159.4,10.4,1003.8,903.8,3
212.6,25.37,0.0,100.4,159.4,10.4,1003.8,903.8,14
212.6,37.4,0.0,100.4,159.4,10.4,1003.8,903.8,28
212.6,44.4,0.0,100.4,159.4,10.4,1003.8,903.8,56
212.6,47.74,0.0,100.4,159.4,10.4,1003.8,903.8,100
212.0,19.52,0.0,124.8,159.0,7.8,1085.4,799.5,3
212.0,31.35,0.0,124.8,159.0,7.8,1085.4,799.5,14
212.0,38.5,0.0,124.8,159.0,7.8,1085.4,799.5,28
212.0,45.08,0.0,124.8,159.0,7.8,1085.4,799.5,56
212.0,47.82,0.0,124.8,159.0,7.8,1085.4,799.5,100
231.8,15.44,0.0,121.6,174.0,6.7,1056.4,778.5,3
231.8,26.77,0.0,121.6,174.0,6.7,1056.4,778.5,14
231.8,33.73,0.0,121.6,174.0,6.7,1056.4,778.5,28
231.8,42.7,0.0,121.6,174.0,6.7,1056.4,778.5,56
231.8,45.84,0.0,121.6,174.0,6.7,1056.4,778.5,100
251.4,17.22,0.0,118.3,188.5,5.8,1028.4,757.7,3
251.4,29.93,0.0,118.3,188.5,5.8,1028.4,757.7,14
251.4,29.65,0.0,118.3,188.5,5.8,1028.4,757.7,28
251.4,36.97,0.0,118.3,188.5,5.8,1028.4,757.7,56
251.4,43.58,0.0,118.3,188.5,5.8,1028.4,757.7,100
251.4,13.12,0.0,118.3,188.5,6.4,1028.4,757.7,3
251.4,24.43,0.0,118.3,188.5,6.4,1028.4,757.7,14
251.4,32.66,0.0,118.3,188.5,6.4,1028.4,757.7,28
251.4,36.64,0.0,118.3,188.5,6.4,1028.4,757.7,56
251.4,44.21,0.0,118.3,188.5,6.4,1028.4,757.7,100
181.4,13.62,0.0,167.0,169.6,7.6,1055.6,777.8,3
181.4,21.6,0.0,167.0,169.6,7.6,1055.6,777.8,14
181.4,27.77,0.0,167.0,169.6,7.6,1055.6,777.8,28
181.4,35.57,0.0,167.0,169.6,7.6,1055.6,777.8,56
181.4,45.37,0.0,167.0,169.6,7.6,1055.6,777.8,100
182.0,7.32,45.2,122.0,170.2,8.2,1059.4,780.7,3
182.0,21.5,45.2,122.0,170.2,8.2,1059.4,780.7,14
182.0,31.27,45.2,122.0,170.2,8.2,1059.4,780.7,28
182.0,43.5,45.2,122.0,170.2,8.2,1059.4,780.7,56
182.0,48.67,45.2,122.0,170.2,8.2,1059.4,780.7,100
168.9,7.4,42.2,124.3,158.3,10.8,1080.8,796.2,3
168.9,23.51,42.2,124.3,158.3,10.8,1080.8,796.2,14
168.9,31.12,42.2,124.3,158.3,10.8,1080.8,796.2,28
168.9,39.15,42.2,124.3,158.3,10.8,1080.8,796.2,56
168.9,48.15,42.2,124.3,158.3,10.8,1080.8,796.2,100
290.4,22.5,0.0,96.2,168.1,9.4,961.2,865.0,3
290.4,34.67,0.0,96.2,168.1,9.4,961.2,865.0,14
290.4,34.74,0.0,96.2,168.1,9.4,961.2,865.0,28
290.4,45.08,0.0,96.2,168.1,9.4,961.2,865.0,56
290.4,48.97,0.0,96.2,168.1,9.4,961.2,865.0,100
277.1,23.14,0.0,97.4,160.6,11.8,973.9,875.6,3
277.1,41.89,0.0,97.4,160.6,11.8,973.9,875.6,14
277.1,48.28,0.0,97.4,160.6,11.8,973.9,875.6,28
277.1,51.04,0.0,97.4,160.6,11.8,973.9,875.6,56
277.1,55.64,0.0,97.4,160.6,11.8,973.9,875.6,100
295.7,22.95,0.0,95.6,171.5,8.9,955.1,859.2,3
295.7,35.23,0.0,95.6,171.5,8.9,955.1,859.2,14
295.7,39.94,0.0,95.6,171.5,8.9,955.1,859.2,28
295.7,48.72,0.0,95.6,171.5,8.9,955.1,859.2,56
295.7,52.04,0.0,95.6,171.5,8.9,955.1,859.2,100
251.8,21.02,0.0,99.9,146.1,12.4,1006.0,899.8,3
251.8,33.36,0.0,99.9,146.1,12.4,1006.0,899.8,14
251.8,33.94,0.0,99.9,146.1,12.4,1006.0,899.8,28
251.8,44.14,0.0,99.9,146.1,12.4,1006.0,899.8,56
251.8,45.37,0.0,99.9,146.1,12.4,1006.0,899.8,100
249.1,15.36,0.0,98.8,158.1,12.8,987.8,889.0,3
249.1,28.68,0.0,98.8,158.1,12.8,987.8,889.0,14
249.1,30.85,0.0,98.8,158.1,12.8,987.8,889.0,28
249.1,42.03,0.0,98.8,158.1,12.8,987.8,889.0,56
249.1,51.06,0.0,98.8,158.1,12.8,987.8,889.0,100
252.3,21.78,0.0,98.8,146.3,14.2,987.8,889.0,3
252.3,42.29,0.0,98.8,146.3,14.2,987.8,889.0,14
252.3,50.6,0.0,98.8,146.3,14.2,987.8,889.0,28
252.3,55.83,0.0,98.8,146.3,14.2,987.8,889.0,56
252.3,60.95,0.0,98.8,146.3,14.2,987.8,889.0,100
246.8,23.52,0.0,125.1,143.3,12.0,1086.8,800.9,3
246.8,42.22,0.0,125.1,143.3,12.0,1086.8,800.9,14
246.8,52.5,0.0,125.1,143.3,12.0,1086.8,800.9,28
246.8,60.32,0.0,125.1,143.3,12.0,1086.8,800.9,56
246.8,66.42,0.0,125.1,143.3,12.0,1086.8,800.9,100
275.1,23.8,0.0,121.4,159.5,9.9,1053.6,777.5,3
275.1,38.77,0.0,121.4,159.5,9.9,1053.6,777.5,14
275.1,51.33,0.0,121.4,159.5,9.9,1053.6,777.5,28
275.1,56.85,0.0,121.4,159.5,9.9,1053.6,777.5,56
275.1,58.61,0.0,121.4,159.5,9.9,1053.6,777.5,100
297.2,21.91,0.0,117.5,174.8,9.5,1022.8,753.5,3
297.2,36.99,0.0,117.5,174.8,9.5,1022.8,753.5,14
297.2,47.4,0.0,117.5,174.8,9.5,1022.8,753.5,28
297.2,51.96,0.0,117.5,174.8,9.5,1022.8,753.5,56
297.2,56.74,0.0,117.5,174.8,9.5,1022.8,753.5,100
213.7,17.57,0.0,174.7,154.8,10.2,1053.5,776.4,3
213.7,33.73,0.0,174.7,154.8,10.2,1053.5,776.4,14
213.7,40.15,0.0,174.7,154.8,10.2,1053.5,776.4,28
213.7,46.64,0.0,174.7,154.8,10.2,1053.5,776.4,56
213.7,50.08,0.0,174.7,154.8,10.2,1053.5,776.4,100
213.5,17.37,0.0,174.2,154.6,11.7,1052.3,775.5,3
213.5,33.7,0.0,174.2,154.6,11.7,1052.3,775.5,14
213.5,45.94,0.0,174.2,154.6,11.7,1052.3,775.5,28
213.5,51.43,0.0,174.2,154.6,11.7,1052.3,775.5,56
213.5,59.3,0.0,174.2,154.6,11.7,1052.3,775.5,100
218.2,27.42,54.6,123.8,140.8,11.9,1075.7,792.7,3
218.2,35.96,54.6,123.8,140.8,11.9,1075.7,792.7,14
218.2,55.51,54.6,123.8,140.8,11.9,1075.7,792.7,28
218.2,61.99,54.6,123.8,140.8,11.9,1075.7,792.7,56
218.2,63.53,54.6,123.8,140.8,11.9,1075.7,792.7,100
214.9,18.02,53.8,121.9,155.6,9.6,1014.3,780.6,3
214.9,38.6,53.8,121.9,155.6,9.6,1014.3,780.6,14
214.9,52.2,53.8,121.9,155.6,9.6,1014.3,780.6,28
214.9,53.96,53.8,121.9,155.6,9.6,1014.3,780.6,56
214.9,56.63,53.8,121.9,155.6,9.6,1014.3,780.6,100
218.9,15.34,0.0,124.1,158.5,11.3,1078.7,794.9,3
218.9,26.05,0.0,124.1,158.5,11.3,1078.7,794.9,14
218.9,30.22,0.0,124.1,158.5,11.3,1078.7,794.9,28
218.9,37.27,0.0,124.1,158.5,11.3,1078.7,794.9,56
218.9,46.23,0.0,124.1,158.5,11.3,1078.7,794.9,100
385.0,55.55,0.0,136.0,158.0,20.0,903.0,768.0,28
397.0,55.65,17.2,158.0,167.0,20.8,967.0,633.0,28
333.0,47.28,17.5,163.0,167.0,17.9,996.0,652.0,28
334.0,44.33,17.6,158.0,189.0,15.3,967.0,633.0,28
145.0,29.16,116.0,119.0,184.0,5.7,833.0,880.0,28
160.0,39.4,128.0,122.0,182.0,6.4,824.0,879.0,28
250.0,67.87,180.0,95.0,159.0,9.5,860.0,800.0,28
275.0,76.24,180.0,120.0,162.0,10.4,830.0,765.0,28
165.0,14.4,0.0,143.6,163.8,0.0,1005.6,900.9,3
165.0,19.42,128.5,132.1,175.1,8.1,1005.8,746.6,3
178.0,20.73,129.8,118.6,179.9,3.6,1007.3,746.8,3
167.4,14.94,129.9,128.6,175.5,7.8,1006.3,746.6,3
172.4,21.29,13.6,172.4,156.8,4.1,1006.3,856.4,3
173.5,23.08,50.1,173.5,164.8,6.5,1006.2,793.5,3
167.0,15.52,75.4,167.0,164.0,7.9,1007.3,770.1,3
173.8,15.82,93.4,159.9,172.3,9.7,1007.2,746.6,3
190.3,12.55,0.0,125.2,166.6,9.9,1079.0,798.9,3
250.0,8.49,0.0,95.7,191.8,5.3,948.9,857.2,3
213.5,15.61,0.0,174.2,159.2,11.7,1043.6,771.9,3
194.7,12.18,0.0,100.5,170.2,7.5,998.0,901.8,3
251.4,11.98,0.0,118.3,192.9,5.8,1043.6,754.3,3
165.0,16.88,0.0,143.6,163.8,0.0,1005.6,900.9,14
165.0,33.09,128.5,132.1,175.1,8.1,1005.8,746.6,14
178.0,34.24,129.8,118.6,179.9,3.6,1007.3,746.8,14
167.4,31.81,129.9,128.6,175.5,7.8,1006.3,746.6,14
172.4,29.75,13.6,172.4,156.8,4.1,1006.3,856.4,14
173.5,33.01,50.1,173.5,164.8,6.5,1006.2,793.5,14
167.0,32.9,75.4,167.0,164.0,7.9,1007.3,770.1,14
173.8,29.55,93.4,159.9,172.3,9.7,1007.2,746.6,14
190.3,19.42,0.0,125.2,166.6,9.9,1079.0,798.9,14
250.0,24.66,0.0,95.7,191.8,5.3,948.9,857.2,14
213.5,29.59,0.0,174.2,159.2,11.7,1043.6,771.9,14
194.7,24.28,0.0,100.5,170.2,7.5,998.0,901.8,14
251.4,20.73,0.0,118.3,192.9,5.8,1043.6,754.3,14
165.0,26.2,0.0,143.6,163.8,0.0,1005.6,900.9,28
165.0,46.39,128.5,132.1,175.1,8.1,1005.8,746.6,28
178.0,39.16,129.8,118.6,179.9,3.6,1007.3,746.8,28
167.4,41.2,129.9,128.6,175.5,7.8,1006.3,746.6,28
172.4,33.69,13.6,172.4,156.8,4.1,1006.3,856.4,28
173.5,38.2,50.1,173.5,164.8,6.5,1006.2,793.5,28
167.0,41.41,75.4,167.0,164.0,7.9,1007.3,770.1,28
173.8,37.81,93.4,159.9,172.3,9.7,1007.2,746.6,28
190.3,24.85,0.0,125.2,166.6,9.9,1079.0,798.9,28
250.0,27.22,0.0,95.7,191.8,5.3,948.9,857.2,28
213.5,44.64,0.0,174.2,159.2,11.7,1043.6,771.9,28
194.7,37.27,0.0,100.5,170.2,7.5,998.0,901.8,28
251.4,33.27,0.0,118.3,192.9,5.8,1043.6,754.3,28
165.0,36.56,0.0,143.6,163.8,0.0,1005.6,900.9,56
165.0,53.72,128.5,132.1,175.1,8.1,1005.8,746.6,56
178.0,48.59,129.8,118.6,179.9,3.6,1007.3,746.8,56
167.4,51.72,129.9,128.6,175.5,7.8,1006.3,746.6,56
172.4,35.85,13.6,172.4,156.8,4.1,1006.3,856.4,56
173.5,53.77,50.1,173.5,164.8,6.5,1006.2,793.5,56
167.0,53.46,75.4,167.0,164.0,7.9,1007.3,770.1,56
173.8,48.99,93.4,159.9,172.3,9.7,1007.2,746.6,56
190.3,31.72,0.0,125.2,166.6,9.9,1079.0,798.9,56
250.0,39.64,0.0,95.7,191.8,5.3,948.9,857.2,56
213.5,51.26,0.0,174.2,159.2,11.7,1043.6,771.9,56
194.7,43.39,0.0,100.5,170.2,7.5,998.0,901.8,56
251.4,39.27,0.0,118.3,192.9,5.8,1043.6,754.3,56
165.0,37.96,0.0,143.6,163.8,0.0,1005.6,900.9,100
165.0,55.02,128.5,132.1,175.1,8.1,1005.8,746.6,100
178.0,49.99,129.8,118.6,179.9,3.6,1007.3,746.8,100
167.4,53.66,129.9,128.6,175.5,7.8,1006.3,746.6,100
172.4,37.68,13.6,172.4,156.8,4.1,1006.3,856.4,100
173.5,56.06,50.1,173.5,164.8,6.5,1006.2,793.5,100
167.0,56.81,75.4,167.0,164.0,7.9,1007.3,770.1,100
173.8,50.94,93.4,159.9,172.3,9.7,1007.2,746.6,100
190.3,33.56,0.0,125.2,166.6,9.9,1079.0,798.9,100
250.0,41.16,0.0,95.7,191.8,5.3,948.9,857.2,100
213.5,52.96,0.0,174.2,159.2,11.7,1043.6,771.9,100
194.7,44.28,0.0,100.5,170.2,7.5,998.0,901.8,100
251.4,40.15,0.0,118.3,192.9,5.8,1043.6,754.3,100
387.0,50.24,20.0,94.0,157.0,14.3,938.0,845.0,28
387.0,46.68,20.0,94.0,157.0,13.9,938.0,845.0,28
387.0,46.68,20.0,94.0,157.0,11.6,938.0,845.0,28
387.0,22.75,20.0,94.0,157.0,14.3,938.0,845.0,3
387.0,25.51,20.0,94.0,157.0,13.9,938.0,845.0,3
387.0,34.77,20.0,94.0,157.0,11.6,938.0,845.0,3
387.0,36.84,20.0,94.0,157.0,14.3,938.0,845.0,7
387.0,45.9,20.0,94.0,157.0,13.9,938.0,845.0,7
387.0,41.67,20.0,94.0,157.0,11.6,938.0,845.0,7
387.0,56.34,20.0,94.0,157.0,14.3,938.0,845.0,56
387.0,47.97,20.0,94.0,157.0,13.9,938.0,845.0,56
387.0,61.46,20.0,94.0,157.0,11.6,938.0,845.0,56
355.0,44.03,19.0,97.0,145.0,13.1,967.0,871.0,28
355.0,55.45,19.0,97.0,145.0,12.3,967.0,871.0,28
491.0,55.55,26.0,123.0,210.0,3.9,882.0,699.0,28
491.0,57.92,26.0,123.0,201.0,3.9,822.0,699.0,28
491.0,25.61,26.0,123.0,210.0,3.9,882.0,699.0,3
491.0,33.49,26.0,123.0,210.0,3.9,882.0,699.0,7
491.0,59.59,26.0,123.0,210.0,3.9,882.0,699.0,56
491.0,29.55,26.0,123.0,201.0,3.9,822.0,699.0,3
491.0,37.92,26.0,123.0,201.0,3.9,822.0,699.0,7
491.0,61.86,26.0,123.0,201.0,3.9,822.0,699.0,56
424.0,62.05,22.0,132.0,178.0,8.5,822.0,750.0,28
424.0,32.01,22.0,132.0,178.0,8.5,882.0,750.0,3
424.0,72.1,22.0,132.0,168.0,8.9,822.0,750.0,28
424.0,39.0,22.0,132.0,178.0,8.5,822.0,750.0,7
424.0,65.7,22.0,132.0,178.0,8.5,822.0,750.0,56
424.0,32.11,22.0,132.0,168.0,8.9,822.0,750.0,3
424.0,40.29,22.0,132.0,168.0,8.9,822.0,750.0,7
424.0,74.36,22.0,132.0,168.0,8.9,822.0,750.0,56
202.0,21.97,11.0,141.0,206.0,1.7,942.0,801.0,28
202.0,9.85,11.0,141.0,206.0,1.7,942.0,801.0,3
202.0,15.07,11.0,141.0,206.0,1.7,942.0,801.0,7
202.0,23.25,11.0,141.0,206.0,1.7,942.0,801.0,56
284.0,43.73,15.0,141.0,179.0,5.5,842.0,801.0,28
284.0,13.4,15.0,141.0,179.0,5.5,842.0,801.0,3
284.0,24.13,15.0,141.0,179.0,5.5,842.0,801.0,7
284.0,44.52,15.0,141.0,179.0,5.5,842.0,801.0,56
359.0,62.94,19.0,141.0,154.0,10.9,942.0,801.0,28
359.0,59.49,19.0,141.0,154.0,10.9,942.0,801.0,28
359.0,25.12,19.0,141.0,154.0,10.9,942.0,801.0,3
359.0,23.64,19.0,141.0,154.0,10.9,942.0,801.0,3
359.0,35.75,19.0,141.0,154.0,10.9,942.0,801.0,7
359.0,38.61,19.0,141.0,154.0,10.9,942.0,801.0,7
359.0,68.75,19.0,141.0,154.0,10.9,942.0,801.0,56
359.0,66.78,19.0,141.0,154.0,10.9,942.0,801.0,56
162.0,33.76,190.0,148.0,179.0,19.0,838.0,741.0,28
154.0,16.5,144.0,112.0,220.0,10.0,923.0,658.0,28
152.0,36.35,178.0,139.0,168.0,18.0,944.0,695.0,28
310.0,33.69,143.0,111.0,168.0,22.0,914.0,651.0,28
144.0,15.42,0.0,175.0,158.0,18.0,943.0,844.0,28
159.0,27.68,149.0,116.0,175.0,15.0,953.0,720.0,28
305.0,30.12,0.0,100.0,196.0,10.0,959.0,705.0,28
151.0,15.57,0.0,184.0,167.0,12.0,991.0,772.0,28
142.0,44.61,167.0,130.0,174.0,11.0,883.0,785.0,28
298.0,53.52,137.0,107.0,201.0,6.0,878.0,655.0,28
280.0,52.82,129.0,100.0,172.0,9.0,825.0,805.0,28
165.0,18.03,0.0,150.0,182.0,12.0,1023.0,729.0,28
160.0,32.84,188.0,146.0,203.0,11.0,829.0,710.0,28
298.0,42.64,0.0,107.0,186.0,6.0,879.0,815.0,28
318.0,40.06,0.0,126.0,210.0,6.0,861.0,737.0,28
287.0,41.94,121.0,94.0,188.0,9.0,904.0,696.0,28
356.0,40.87,0.0,142.0,193.0,11.0,801.0,778.0,28
132.0,33.3,207.0,161.0,179.0,5.0,867.0,736.0,28
164.0,15.09,0.0,200.0,181.0,13.0,849.0,846.0,28
314.0,38.46,0.0,113.0,170.0,10.0,925.0,783.0,28
321.0,37.26,0.0,128.0,182.0,11.0,870.0,780.0,28
140.0,35.23,164.0,128.0,237.0,6.0,869.0,656.0,28
298.0,31.87,0.0,107.0,210.0,11.0,880.0,744.0,28
276.0,44.28,116.0,90.0,180.0,9.0,870.0,768.0,28
322.0,31.18,0.0,116.0,196.0,10.0,818.0,813.0,28
149.0,23.69,139.0,109.0,193.0,6.0,892.0,780.0,28
313.0,36.8,0.0,113.0,178.0,8.0,1002.0,689.0,28
296.0,31.42,0.0,107.0,221.0,11.0,819.0,778.0,28
152.0,12.18,0.0,112.0,184.0,8.0,992.0,816.0,28
153.0,25.56,145.0,113.0,178.0,8.0,1002.0,689.0,28
140.0,36.44,133.0,103.0,200.0,7.0,916.0,753.0,28
300.0,23.84,0.0,120.0,212.0,10.0,878.0,728.0,28
153.0,26.23,145.0,113.0,178.0,8.0,867.0,824.0,28
148.0,17.95,0.0,137.0,158.0,16.0,1002.0,830.0,28
326.0,40.68,0.0,138.0,199.0,11.0,801.0,792.0,28
158.0,8.54,0.0,195.0,220.0,11.0,898.0,713.0,28
151.0,13.46,0.0,185.0,167.0,16.0,1074.0,678.0,28
273.0,32.24,0.0,90.0,199.0,11.0,931.0,762.0,28
149.0,23.52,118.0,92.0,183.0,7.0,953.0,780.0,28
143.0,29.72,169.0,143.0,191.0,8.0,967.0,643.0,28
145.0,13.2,0.0,134.0,181.0,11.0,979.0,812.0,28
144.0,29.87,170.0,133.0,192.0,8.0,814.0,805.0,28
155.0,12.46,0.0,143.0,193.0,9.0,1047.0,697.0,28
135.0,13.29,0.0,166.0,180.0,10.0,961.0,805.0,28
314.0,46.23,145.0,113.0,179.0,8.0,869.0,690.0,28
144.0,26.14,136.0,106.0,178.0,7.0,941.0,774.0,28
148.0,15.52,0.0,182.0,181.0,15.0,839.0,884.0,28
277.0,43.57,117.0,91.0,191.0,7.0,946.0,666.0,28
298.0,35.86,0.0,107.0,164.0,13.0,953.0,784.0,28
155.0,28.99,184.0,143.0,194.0,9.0,880.0,699.0,28
145.0,10.54,0.0,179.0,202.0,8.0,824.0,869.0,28
136.0,29.07,162.0,126.0,172.0,10.0,923.0,764.0,28
155.0,9.74,0.0,143.0,193.0,9.0,877.0,868.0,28
162.0,39.84,207.0,172.0,216.0,10.0,822.0,638.0,28
136.0,26.97,196.0,98.0,199.0,6.0,847.0,783.0,28
164.0,27.23,163.0,128.0,197.0,8.0,961.0,641.0,28
162.0,30.65,214.0,164.0,202.0,10.0,820.0,680.0,28
157.0,33.05,214.0,152.0,200.0,9.0,819.0,704.0,28
149.0,24.58,153.0,194.0,192.0,8.0,935.0,623.0,28
135.0,21.91,105.0,193.0,196.0,6.0,965.0,643.0,28
159.0,30.88,209.0,161.0,201.0,7.0,848.0,669.0,28
144.0,15.34,15.0,195.0,176.0,6.0,1021.0,709.0,28
154.0,24.34,174.0,185.0,228.0,7.0,845.0,612.0,28
167.0,23.89,187.0,195.0,185.0,7.0,898.0,636.0,28
184.0,22.93,86.0,190.0,213.0,6.0,923.0,623.0,28
156.0,29.41,178.0,187.0,221.0,7.0,854.0,614.0,28
313.3,36.8,0.0,113.0,178.5,8.0,1001.9,688.7,28
296.0,31.42,0.0,106.7,221.4,10.5,819.2,778.4,28
151.6,12.18,0.0,111.9,184.4,7.9,992.0,815.9,28
153.1,25.56,145.0,113.0,178.5,8.0,1001.9,688.7,28
139.9,36.44,132.6,103.3,200.3,7.4,916.0,753.4,28
299.8,23.84,0.0,119.8,211.5,9.9,878.2,727.6,28
153.1,26.23,145.0,113.0,178.5,8.0,867.2,824.0,28
148.1,17.96,0.0,136.6,158.1,16.1,1001.8,830.1,28
326.5,38.63,0.0,137.9,199.0,10.8,801.1,792.5,28
158.4,8.54,0.0,194.9,219.7,11.0,897.7,712.9,28
150.7,13.46,0.0,185.3,166.7,15.6,1074.5,678.0,28
149.0,23.52,117.6,91.7,182.9,7.1,953.4,780.3,28
143.0,29.73,169.4,142.7,190.7,8.4,967.4,643.5,28
144.8,13.2,0.0,133.6,180.8,11.1,979.5,811.5,28
143.7,29.87,170.2,132.6,191.6,8.5,814.1,805.3,28
154.8,12.46,0.0,142.8,193.3,9.1,1047.4,696.7,28
134.7,13.29,0.0,165.7,180.2,10.0,961.0,804.9,28
314.0,46.23,145.3,113.2,178.9,8.0,869.1,690.2,28
143.8,26.15,136.3,106.2,178.1,7.5,941.5,774.3,28
148.1,15.53,0.0,182.1,181.4,15.0,838.9,884.3,28
277.0,43.58,116.8,91.0,190.6,7.0,946.5,665.6,28
298.1,35.87,0.0,107.5,163.6,12.8,953.2,784.0,28
155.2,28.99,183.9,143.2,193.8,9.2,879.6,698.5,28
145.4,10.54,0.0,178.9,201.7,7.8,824.0,868.7,28
136.4,29.07,161.6,125.8,171.6,10.4,922.6,764.4,28
154.8,9.74,0.0,142.8,193.3,9.1,877.2,867.7,28
162.0,33.76,190.1,148.1,178.8,18.8,838.1,741.4,28
153.6,16.5,144.2,112.3,220.1,10.1,923.2,657.9,28
151.8,36.35,178.1,138.7,167.5,18.3,944.0,694.6,28
309.9,38.22,142.8,111.2,167.8,22.1,913.9,651.2,28
143.6,15.42,0.0,174.9,158.4,17.9,942.7,844.5,28
158.6,27.68,148.9,116.0,175.1,15.0,953.3,719.7,28
304.8,30.12,0.0,99.6,196.0,9.8,959.4,705.2,28
150.9,15.57,0.0,183.9,166.6,11.6,991.2,772.2,28
141.9,44.61,166.6,129.7,173.5,10.9,882.6,785.3,28
297.8,53.52,137.2,106.9,201.3,6.0,878.4,655.3,28
279.8,52.83,128.9,100.4,172.4,9.5,825.1,804.9,28
164.6,18.03,0.0,150.4,181.6,11.7,1023.3,728.9,28
160.2,35.31,188.0,146.4,203.2,11.3,828.7,709.7,28
298.1,42.64,0.0,107.0,186.4,6.1,879.0,815.2,28
317.9,40.06,0.0,126.5,209.7,5.7,860.5,736.6,28
287.3,43.8,120.5,93.9,187.6,9.2,904.4,695.9,28
355.9,40.87,0.0,141.6,193.3,11.0,801.4,778.4,28
